<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDJPY,20020703,00:00:00,119.8500,119.6200,120.5500,119.7900
USDJPY,20020704,00:00:00,119.8000,119.8000,120.4100,120.0600
USDJPY,20020705,00:00:00,120.0600,119.8500,120.6000,120.3400
USDJPY,20020708,00:00:00,120.0100,118.3200,120.1600,118.4700
USDJPY,20020709,00:00:00,118.4600,117.7300,118.9200,118.1100
USDJPY,20020710,00:00:00,118.1200,117.3600,118.3000,117.7000
USDJPY,20020711,00:00:00,117.7100,116.4900,117.8900,117.1700
USDJPY,20020712,00:00:00,117.1600,116.4700,117.2100,116.8400
USDJPY,20020715,00:00:00,117.0200,115.6500,117.0200,116.2600
USDJPY,20020716,00:00:00,116.2600,115.5000,116.4300,115.7600
USDJPY,20020717,00:00:00,115.7800,115.6200,116.7100,116.3200
USDJPY,20020718,00:00:00,116.3200,116.2400,117.2800,116.4100
USDJPY,20020719,00:00:00,116.4000,115.5400,116.6200,115.6500
USDJPY,20020722,00:00:00,115.9000,115.7300,116.6400,116.2200
USDJPY,20020723,00:00:00,116.2200,116.2000,117.8800,117.5000
USDJPY,20020724,00:00:00,117.5200,115.8900,117.5400,116.6300
USDJPY,20020725,00:00:00,116.6400,116.1700,116.9900,116.5000
USDJPY,20020726,00:00:00,116.5100,116.4100,119.0200,118.8400
USDJPY,20020729,00:00:00,118.8600,118.4600,119.9600,119.6600
USDJPY,20020730,00:00:00,119.6800,119.2500,120.2800,120.2200
USDJPY,20020731,00:00:00,120.2100,119.3900,120.3700,119.7500
USDJPY,20020801,00:00:00,119.7500,119.0200,120.3000,119.1700
USDJPY,20020802,00:00:00,119.1800,118.7400,119.3300,118.9700
USDJPY,20020805,00:00:00,118.8300,118.6300,119.7700,119.6400
USDJPY,20020806,00:00:00,119.6500,119.4700,121.1900,120.8100
USDJPY,20020807,00:00:00,120.8100,120.0100,121.0700,120.2000
USDJPY,20020808,00:00:00,120.2200,119.9900,121.1400,121.0100
USDJPY,20020809,00:00:00,121.0000,120.0000,121.3300,120.1100
USDJPY,20020812,00:00:00,120.1200,118.7700,120.1200,118.9700
USDJPY,20020813,00:00:00,118.9800,118.1300,119.2400,118.2300
USDJPY,20020814,00:00:00,118.2400,116.3000,118.3400,117.4200
USDJPY,20020815,00:00:00,117.4300,116.8800,117.8300,117.3600
USDJPY,20020816,00:00:00,117.3500,117.1100,117.8700,117.7500
USDJPY,20020819,00:00:00,117.6100,117.4200,118.7100,118.5600
USDJPY,20020820,00:00:00,118.5600,118.4200,119.2400,118.8300
USDJPY,20020821,00:00:00,118.8300,117.7200,118.8300,118.4800
USDJPY,20020822,00:00:00,118.4800,118.4400,119.9400,119.7900
USDJPY,20020823,00:00:00,119.8100,119.4600,120.2800,119.6300
USDJPY,20020826,00:00:00,119.5300,119.3400,119.8800,119.7300
USDJPY,20020827,00:00:00,119.7300,117.9500,119.8900,118.2100
USDJPY,20020828,00:00:00,118.2200,117.8600,118.9600,118.9100
USDJPY,20020829,00:00:00,118.8900,117.4400,119.0300,118.2900
USDJPY,20020830,00:00:00,118.2800,117.7200,118.7200,118.3500
USDJPY,20020902,00:00:00,118.4700,117.9300,118.7800,118.1000
USDJPY,20020903,00:00:00,118.0900,116.8200,118.1500,117.0700
USDJPY,20020904,00:00:00,117.0800,117.0100,118.3300,117.9700
USDJPY,20020905,00:00:00,117.9700,117.3400,118.4900,118.3000
USDJPY,20020906,00:00:00,118.3100,117.9200,118.8600,118.4400
USDJPY,20020909,00:00:00,118.5400,118.1500,119.2700,118.9100
USDJPY,20020910,00:00:00,118.9200,118.3200,120.0900,119.8300
USDJPY,20020911,00:00:00,119.8300,119.6100,120.6700,120.2000
USDJPY,20020912,00:00:00,120.2000,119.7300,120.6500,120.0600
USDJPY,20020913,00:00:00,120.0600,119.4200,122.2500,121.7600
USDJPY,20020916,00:00:00,121.9100,121.6700,122.4400,122.2800
USDJPY,20020917,00:00:00,122.2800,121.9200,123.3900,122.0700
USDJPY,20020918,00:00:00,122.0600,121.3300,123.0600,121.3900
USDJPY,20020919,00:00:00,121.4000,120.9000,121.9200,121.3300
USDJPY,20020920,00:00:00,121.3200,121.2600,123.7000,123.4200
USDJPY,20020923,00:00:00,123.5500,122.8200,124.2000,123.8100
USDJPY,20020924,00:00:00,123.8200,122.9300,124.0100,123.2200
USDJPY,20020925,00:00:00,123.2200,122.0200,123.3900,122.8100
USDJPY,20020926,00:00:00,122.8100,121.8400,123.0300,122.0100
USDJPY,20020927,00:00:00,122.0100,122.0000,123.1900,122.7000
USDJPY,20020930,00:00:00,122.5900,121.1000,122.7800,121.6800
USDJPY,20021001,00:00:00,121.6700,121.6400,122.7600,122.6300
USDJPY,20021002,00:00:00,122.6400,122.5300,123.3300,122.8200
USDJPY,20021003,00:00:00,122.8300,122.3200,123.0900,122.5300
USDJPY,20021004,00:00:00,122.5200,122.2900,123.2500,123.2400
USDJPY,20021007,00:00:00,123.2400,123.0200,124.4200,124.2900
USDJPY,20021008,00:00:00,124.2800,123.9500,124.5900,124.2300
USDJPY,20021009,00:00:00,124.2400,123.1400,124.3600,123.3300
USDJPY,20021010,00:00:00,123.3100,123.0000,123.7200,123.6100
USDJPY,20021011,00:00:00,123.6100,123.3800,124.4600,124.1000
USDJPY,20021014,00:00:00,124.0500,123.7800,124.3100,124.2900
USDJPY,20021015,00:00:00,124.2900,124.1900,124.9500,124.7000
USDJPY,20021016,00:00:00,124.6900,123.8800,125.0100,124.5300
USDJPY,20021017,00:00:00,124.5400,124.0400,125.1200,125.0800
USDJPY,20021018,00:00:00,125.0800,124.9700,125.5400,125.4600
USDJPY,20021021,00:00:00,125.4300,124.4600,125.6100,124.8900
USDJPY,20021022,00:00:00,124.8900,124.7400,125.4300,125.1600
USDJPY,20021023,00:00:00,125.1300,123.8100,125.2100,124.6200
USDJPY,20021024,00:00:00,124.6300,123.8700,124.8300,124.4500
USDJPY,20021025,00:00:00,124.4600,123.6200,124.6500,124.2200
USDJPY,20021028,00:00:00,124.2600,123.4000,124.9700,123.4000
USDJPY,20021029,00:00:00,123.4100,122.3300,123.7200,123.0600
USDJPY,20021030,00:00:00,123.0700,122.5100,123.2200,122.9200
USDJPY,20021031,00:00:00,122.9200,122.3700,123.1700,122.4700
USDJPY,20021101,00:00:00,122.4600,121.6200,122.7800,122.2100
USDJPY,20021104,00:00:00,122.1600,122.1000,122.5600,122.1200
USDJPY,20021105,00:00:00,122.1300,121.3600,122.2500,121.9500
USDJPY,20021106,00:00:00,121.9700,121.6000,122.6200,121.6000
USDJPY,20021107,00:00:00,121.5900,121.1100,121.9200,121.1800
USDJPY,20021108,00:00:00,121.1900,119.5300,121.3200,119.8100
USDJPY,20021111,00:00:00,119.9200,119.0900,120.0600,119.7200
USDJPY,20021112,00:00:00,119.7100,119.2600,119.8400,119.6100
USDJPY,20021113,00:00:00,119.6000,119.5400,120.3000,120.0600
USDJPY,20021114,00:00:00,120.0500,119.6400,120.6400,120.4300
USDJPY,20021115,00:00:00,120.4200,120.2300,120.8900,120.4600
USDJPY,20021118,00:00:00,120.3500,120.2600,121.2800,120.9700
USDJPY,20021119,00:00:00,120.9800,120.7900,122.4700,122.1900
USDJPY,20021120,00:00:00,122.2000,122.1100,122.7200,122.6700
USDJPY,20021121,00:00:00,122.6600,121.8700,122.9300,122.6200
USDJPY,20021122,00:00:00,122.6400,122.4300,122.9600,122.7800
USDJPY,20021125,00:00:00,123.0300,121.7300,123.1600,122.0400
USDJPY,20021126,00:00:00,122.0300,121.5100,122.1700,121.5600
USDJPY,20021127,00:00:00,121.5400,121.3100,122.4200,122.3300
USDJPY,20021128,00:00:00,122.3400,121.9400,122.4200,122.2000
USDJPY,20021129,00:00:00,122.2200,122.1400,122.7300,122.5300
USDJPY,20021202,00:00:00,122.6400,122.5600,125.0000,124.5300
USDJPY,20021203,00:00:00,124.5400,124.1800,124.7900,124.3100
USDJPY,20021204,00:00:00,124.3100,124.1400,124.9700,124.5800
USDJPY,20021205,00:00:00,124.5800,124.3900,125.6900,124.8400
USDJPY,20021206,00:00:00,124.8300,122.1800,125.5000,123.5600
USDJPY,20021209,00:00:00,123.1300,122.4000,123.4900,123.3800
USDJPY,20021210,00:00:00,123.3700,123.0500,123.8400,123.8400
USDJPY,20021211,00:00:00,123.8300,123.1100,124.0300,123.6400
USDJPY,20021212,00:00:00,123.6400,122.4400,123.8600,122.6100
USDJPY,20021213,00:00:00,122.6000,120.2900,122.8300,120.5100
USDJPY,20021216,00:00:00,120.5900,120.3800,121.4300,121.2900
USDJPY,20021217,00:00:00,121.3000,120.2100,121.6100,121.5300
USDJPY,20021218,00:00:00,121.5100,120.8400,121.6600,120.8600
USDJPY,20021219,00:00:00,120.8500,120.3500,121.2500,120.5300
USDJPY,20021220,00:00:00,120.5300,120.3100,120.9700,120.4400
USDJPY,20021223,00:00:00,120.3900,119.8000,120.7600,120.3400
USDJPY,20021224,00:00:00,120.3500,119.9800,120.4800,120.3000
USDJPY,20021226,00:00:00,120.3100,119.9000,120.3400,119.9500
USDJPY,20021227,00:00:00,119.9400,119.7900,120.1400,119.8700
USDJPY,20021230,00:00:00,119.9100,118.2800,119.9900,118.5000
USDJPY,20021231,00:00:00,118.5000,118.3900,118.8100,118.7300
USDJPY,20030102,00:00:00,118.7400,118.6100,120.1500,120.0300
USDJPY,20030103,00:00:00,120.0300,119.5800,120.2500,119.7100
USDJPY,20030106,00:00:00,119.8000,118.5400,119.8400,119.2500
USDJPY,20030107,00:00:00,119.2400,119.2200,120.5600,120.3900
USDJPY,20030108,00:00:00,120.3800,118.6700,120.4100,119.1400
USDJPY,20030109,00:00:00,119.1400,118.7100,119.5600,119.3400
USDJPY,20030110,00:00:00,119.3300,119.0600,120.0100,119.1500
USDJPY,20030113,00:00:00,119.1000,118.7100,119.4200,118.9700
USDJPY,20030114,00:00:00,118.9600,117.5400,119.1400,118.1000
USDJPY,20030115,00:00:00,118.1100,117.7600,118.5400,118.1200
USDJPY,20030116,00:00:00,118.1200,117.6400,118.3100,117.8100
USDJPY,20030117,00:00:00,117.8200,117.4000,118.1500,117.6700
USDJPY,20030120,00:00:00,118.0000,117.8300,118.3100,117.9800
USDJPY,20030121,00:00:00,117.9900,117.9800,119.1100,118.1200
USDJPY,20030122,00:00:00,118.1300,117.9500,118.5000,118.2800
USDJPY,20030123,00:00:00,118.2900,117.6500,118.7900,118.0300
USDJPY,20030124,00:00:00,118.0300,117.5300,118.1600,117.7700
USDJPY,20030127,00:00:00,117.8100,117.5400,119.2600,118.4700
USDJPY,20030128,00:00:00,118.4800,118.3100,118.9200,118.6400
USDJPY,20030129,00:00:00,118.6400,117.8300,118.7200,118.4400
USDJPY,20030130,00:00:00,118.4500,118.3900,119.4500,118.9500
USDJPY,20030131,00:00:00,118.9400,118.8400,120.0400,119.8600
USDJPY,20030203,00:00:00,119.8600,119.7900,120.8800,120.2500
USDJPY,20030204,00:00:00,120.2400,119.6000,120.5500,119.6400
USDJPY,20030205,00:00:00,119.6300,119.0400,120.3100,120.0100
USDJPY,20030206,00:00:00,120.0200,119.5600,120.2300,119.8300
USDJPY,20030207,00:00:00,119.8300,119.5700,120.3900,120.2500
USDJPY,20030210,00:00:00,120.2500,120.2400,121.3500,121.2700
USDJPY,20030211,00:00:00,121.2600,120.9000,121.7500,121.0300
USDJPY,20030212,00:00:00,121.0400,120.4400,121.4400,121.3900
USDJPY,20030213,00:00:00,121.4000,120.2200,121.4300,120.4700
USDJPY,20030214,00:00:00,120.4700,120.0900,120.8100,120.2800
USDJPY,20030217,00:00:00,120.5000,119.9800,120.7500,120.3500
USDJPY,20030218,00:00:00,120.3400,118.6700,120.3400,119.0200
USDJPY,20030219,00:00:00,119.0300,118.5600,119.1800,118.6900
USDJPY,20030220,00:00:00,118.6900,118.1100,119.0400,118.3400
USDJPY,20030221,00:00:00,118.3400,118.1800,118.8800,118.7000
USDJPY,20030224,00:00:00,118.8100,117.5600,118.8100,117.8300
USDJPY,20030225,00:00:00,117.8200,117.0000,118.2000,117.4400
USDJPY,20030226,00:00:00,117.4500,117.0300,117.6100,117.1000
USDJPY,20030227,00:00:00,117.0900,116.8200,117.7600,117.6600
USDJPY,20030228,00:00:00,117.6500,117.5900,118.2500,118.0900
USDJPY,20030303,00:00:00,118.1800,117.0700,118.2600,117.6100
USDJPY,20030304,00:00:00,117.6100,117.3000,118.0600,117.3400
USDJPY,20030305,00:00:00,117.3300,117.0000,117.5600,117.2400
USDJPY,20030306,00:00:00,117.2500,117.1500,117.5600,117.3400
USDJPY,20030307,00:00:00,117.3200,116.3500,117.4500,117.0600
USDJPY,20030310,00:00:00,117.1000,116.4000,117.1000,116.9000
USDJPY,20030311,00:00:00,116.8900,116.6400,117.2800,117.0400
USDJPY,20030312,00:00:00,117.0600,117.0300,117.5000,117.3400
USDJPY,20030313,00:00:00,117.3400,117.3400,118.6900,118.6400
USDJPY,20030314,00:00:00,118.6500,118.0300,118.7200,118.3000
USDJPY,20030317,00:00:00,118.1100,117.5600,118.6900,118.6900
USDJPY,20030318,00:00:00,118.7000,118.4400,119.1500,118.6100
USDJPY,20030319,00:00:00,118.6200,118.5300,120.6100,120.2500
USDJPY,20030320,00:00:00,120.2600,119.7100,120.4600,120.2000
USDJPY,20030321,00:00:00,120.2000,120.1700,121.8500,121.4700
USDJPY,20030324,00:00:00,121.0300,120.3400,121.2900,120.6600
USDJPY,20030325,00:00:00,120.6700,119.3800,120.7500,120.0600
USDJPY,20030326,00:00:00,120.0500,119.8200,120.4500,119.9100
USDJPY,20030327,00:00:00,119.9100,119.5600,120.0200,119.9200
USDJPY,20030328,00:00:00,119.9200,119.4400,120.3800,119.6800
USDJPY,20030331,00:00:00,119.8000,117.8300,120.1600,118.0000
USDJPY,20030401,00:00:00,117.9900,117.7600,118.4500,117.9400
USDJPY,20030402,00:00:00,117.9500,117.6100,119.2200,118.9200
USDJPY,20030403,00:00:00,118.9100,118.5000,119.6700,119.3100
USDJPY,20030404,00:00:00,119.3200,119.1400,120.1600,119.9500
USDJPY,20030407,00:00:00,120.3500,119.6400,120.8700,119.8000
USDJPY,20030408,00:00:00,119.8100,119.4100,120.1200,119.7000
USDJPY,20030409,00:00:00,119.6900,119.6200,120.6600,120.0500
USDJPY,20030410,00:00:00,120.0600,119.1400,120.2600,119.6400
USDJPY,20030411,00:00:00,119.6300,119.5000,120.8300,120.3800
USDJPY,20030414,00:00:00,120.5800,119.9500,120.8000,120.3200
USDJPY,20030415,00:00:00,120.3300,120.0000,120.6700,120.1700
USDJPY,20030416,00:00:00,120.2900,119.2500,120.5500,119.5000
USDJPY,20030417,00:00:00,119.5000,118.9200,119.7400,119.5400
USDJPY,20030418,00:00:00,119.5500,119.5500,119.7800,119.7500
USDJPY,20030421,00:00:00,119.6100,119.5500,120.6500,120.5600
USDJPY,20030422,00:00:00,120.5500,119.3500,120.7200,119.8700
USDJPY,20030423,00:00:00,119.8600,119.7700,120.6100,120.4100
USDJPY,20030424,00:00:00,120.4200,119.5300,120.6700,119.8900
USDJPY,20030425,00:00:00,119.8800,119.6700,121.1200,120.1500
USDJPY,20030428,00:00:00,120.1800,119.8500,120.4700,120.4700
USDJPY,20030429,00:00:00,120.4700,119.6100,120.7000,119.8100
USDJPY,20030430,00:00:00,119.8200,118.5900,119.9400,118.8800
USDJPY,20030501,00:00:00,118.8900,118.1400,118.9700,118.5700
USDJPY,20030502,00:00:00,118.5800,118.3900,119.3200,118.9400
USDJPY,20030505,00:00:00,119.0100,118.4500,119.0500,118.5200
USDJPY,20030506,00:00:00,118.5100,117.2700,118.7200,117.5300
USDJPY,20030507,00:00:00,117.5200,116.0600,117.7800,116.4200
USDJPY,20030508,00:00:00,116.4300,116.0000,117.1600,117.1000
USDJPY,20030509,00:00:00,117.1100,117.0600,117.5800,117.1800
USDJPY,20030512,00:00:00,117.2500,116.3100,117.2500,116.9400
USDJPY,20030513,00:00:00,116.9300,116.3500,117.5000,116.7600
USDJPY,20030514,00:00:00,116.7600,115.5700,116.8400,116.2500
USDJPY,20030515,00:00:00,116.2600,115.2900,116.6100,116.5300
USDJPY,20030516,00:00:00,116.5300,115.8300,116.6000,115.9400
USDJPY,20030519,00:00:00,115.5500,115.0800,117.4600,117.0800
USDJPY,20030520,00:00:00,117.0700,116.5900,117.3700,116.6200
USDJPY,20030521,00:00:00,116.6300,116.5300,117.7500,117.6200
USDJPY,20030522,00:00:00,117.6300,116.8900,117.7600,117.2000
USDJPY,20030523,00:00:00,117.1800,116.7300,117.4000,116.8400
USDJPY,20030526,00:00:00,116.8200,116.6900,117.3700,116.8700
USDJPY,20030527,00:00:00,116.8800,116.2000,117.3100,117.2600
USDJPY,20030528,00:00:00,117.2500,116.9500,118.9000,118.6400
USDJPY,20030529,00:00:00,118.6400,117.9200,119.1200,118.0400
USDJPY,20030530,00:00:00,118.0300,118.0300,119.6100,119.3200
USDJPY,20030602,00:00:00,119.6100,118.3100,119.6200,118.5800
USDJPY,20030603,00:00:00,118.5900,118.2800,119.3100,119.0600
USDJPY,20030604,00:00:00,119.0500,118.3600,119.3600,118.8400
USDJPY,20030605,00:00:00,118.8500,117.3200,118.8900,117.5900
USDJPY,20030606,00:00:00,117.5800,117.5800,118.9000,118.7000
USDJPY,20030609,00:00:00,118.7200,117.7900,118.7500,118.1700
USDJPY,20030610,00:00:00,118.1800,117.5300,118.3700,117.7500
USDJPY,20030611,00:00:00,117.7400,117.5000,118.1100,117.7600
USDJPY,20030612,00:00:00,117.7700,117.4400,117.9200,117.6700
USDJPY,20030613,00:00:00,117.6700,117.1700,117.8700,117.4400
USDJPY,20030616,00:00:00,117.3500,117.1700,117.7800,117.6700
USDJPY,20030617,00:00:00,117.6800,117.5200,118.3800,118.1300
USDJPY,20030618,00:00:00,118.1200,117.7300,118.6900,117.9300
USDJPY,20030619,00:00:00,117.9200,117.9000,119.0800,118.3800
USDJPY,20030620,00:00:00,118.3700,118.0000,118.6100,118.3200
USDJPY,20030623,00:00:00,118.5100,117.4700,118.5900,117.7900
USDJPY,20030624,00:00:00,117.8000,117.6100,118.0600,117.8200
USDJPY,20030625,00:00:00,117.8200,117.3100,118.1600,117.9200
USDJPY,20030626,00:00:00,117.9300,117.9000,119.4500,119.4200
USDJPY,20030627,00:00:00,119.4100,119.1500,119.9800,119.6700
USDJPY,20030630,00:00:00,119.6900,119.6200,120.2000,119.6800
USDJPY,20030701,00:00:00,119.6900,119.0100,119.9600,119.3500
USDJPY,20030702,00:00:00,119.3500,117.9000,119.4500,118.1700
USDJPY,20030703,00:00:00,118.1800,117.8600,118.5800,118.1500
USDJPY,20030704,00:00:00,118.1600,118.0000,118.4300,118.1600
USDJPY,20030707,00:00:00,118.0400,117.8300,118.3100,118.0800
USDJPY,20030708,00:00:00,118.0900,117.6100,118.6700,118.1900
USDJPY,20030709,00:00:00,118.1900,117.6400,118.4400,117.8200
USDJPY,20030710,00:00:00,117.8200,117.3700,118.0200,117.6500
USDJPY,20030711,00:00:00,117.6600,117.5600,117.9800,117.6900
USDJPY,20030714,00:00:00,117.7700,117.3200,117.8100,117.6800
USDJPY,20030715,00:00:00,117.6900,116.6500,118.0100,117.9300
USDJPY,20030716,00:00:00,117.9200,117.8100,118.6500,118.0600
USDJPY,20030717,00:00:00,118.0500,117.8600,118.9000,118.7300
USDJPY,20030718,00:00:00,118.7200,118.2400,119.2100,118.3500
USDJPY,20030721,00:00:00,118.6200,118.2300,118.7600,118.4400
USDJPY,20030722,00:00:00,118.4500,118.4400,119.3600,119.0300
USDJPY,20030723,00:00:00,119.0200,118.5900,119.1000,118.7800
USDJPY,20030724,00:00:00,118.7700,118.5400,119.3100,118.9700
USDJPY,20030725,00:00:00,118.9700,118.5900,119.2800,118.8100
USDJPY,20030728,00:00:00,118.9400,118.8700,119.5700,119.3900
USDJPY,20030729,00:00:00,119.3900,119.1000,119.9000,119.8600
USDJPY,20030730,00:00:00,119.8600,119.6100,120.6200,120.2000
USDJPY,20030731,00:00:00,120.2000,119.7100,120.6100,120.5500
USDJPY,20030801,00:00:00,120.5400,119.7900,120.6700,120.0800
USDJPY,20030804,00:00:00,119.9400,119.7000,120.5700,120.3100
USDJPY,20030805,00:00:00,120.3100,119.7900,120.6100,119.9000
USDJPY,20030806,00:00:00,119.8900,119.7000,120.4200,120.2200
USDJPY,20030807,00:00:00,120.2300,118.8100,120.2300,119.0200
USDJPY,20030808,00:00:00,119.0300,118.8200,119.2400,119.0100
USDJPY,20030811,00:00:00,118.9900,118.2000,119.1500,118.5100
USDJPY,20030812,00:00:00,118.5000,118.3600,118.7500,118.6600
USDJPY,20030813,00:00:00,118.6600,118.5000,119.4500,119.1100
USDJPY,20030814,00:00:00,119.1200,118.9000,119.6700,119.0700
USDJPY,20030815,00:00:00,119.0800,118.7600,119.2600,119.2000
USDJPY,20030818,00:00:00,119.1400,119.0600,119.7400,119.4300
USDJPY,20030819,00:00:00,119.4200,118.2300,119.7600,118.4200
USDJPY,20030820,00:00:00,118.4300,117.8100,118.7300,118.0700
USDJPY,20030821,00:00:00,118.0600,117.5300,118.2000,117.7400
USDJPY,20030822,00:00:00,117.7500,117.2800,118.0300,117.5500
USDJPY,20030825,00:00:00,117.5000,117.1400,117.6400,117.2900
USDJPY,20030826,00:00:00,117.2800,117.1700,117.7600,117.3400
USDJPY,20030827,00:00:00,117.3400,117.2800,117.9900,117.4400
USDJPY,20030828,00:00:00,117.4500,117.2200,117.5900,117.3300
USDJPY,20030829,00:00:00,117.3400,116.1400,117.3500,116.8400
USDJPY,20030901,00:00:00,116.7600,116.3400,116.7600,116.5900
USDJPY,20030902,00:00:00,116.5800,115.8100,117.2300,116.4100
USDJPY,20030903,00:00:00,116.4200,115.8300,116.5400,115.8900
USDJPY,20030904,00:00:00,115.8900,115.7400,117.0600,116.8100
USDJPY,20030905,00:00:00,116.8200,116.4100,117.1200,116.8000
USDJPY,20030908,00:00:00,117.5400,116.3600,117.6800,116.7900
USDJPY,20030909,00:00:00,116.8000,116.0900,116.9200,116.8000
USDJPY,20030910,00:00:00,116.7900,116.6400,117.2300,117.0800
USDJPY,20030911,00:00:00,117.0700,116.4400,117.2300,117.1100
USDJPY,20030912,00:00:00,117.1200,116.7000,117.5000,117.3000
USDJPY,20030915,00:00:00,117.3200,117.2300,117.6700,117.4200
USDJPY,20030916,00:00:00,117.4300,116.0100,117.4400,116.2100
USDJPY,20030917,00:00:00,116.2200,115.8400,116.5000,116.0400
USDJPY,20030918,00:00:00,116.0300,114.7400,116.1400,115.2800
USDJPY,20030919,00:00:00,115.2800,113.5600,115.4500,114.2700
USDJPY,20030922,00:00:00,112.4800,111.3700,112.7100,112.2700
USDJPY,20030923,00:00:00,112.2800,110.8900,112.3500,112.3200
USDJPY,20030924,00:00:00,112.3300,111.2300,112.3600,111.8900
USDJPY,20030925,00:00:00,111.8800,111.4400,112.3100,112.1100
USDJPY,20030926,00:00:00,112.1200,111.6100,112.2900,111.7800
USDJPY,20030929,00:00:00,111.5900,110.7000,111.7400,110.7800
USDJPY,20030930,00:00:00,110.7700,110.0800,112.0600,111.4700
USDJPY,20031001,00:00:00,111.4600,110.5200,111.5000,110.5600
USDJPY,20031002,00:00:00,110.5700,110.5500,111.2800,110.7500
USDJPY,20031003,00:00:00,110.5600,110.2500,111.0100,110.8600
USDJPY,20031006,00:00:00,110.9600,110.7800,111.3200,110.9200
USDJPY,20031007,00:00:00,110.9300,109.3400,111.1000,109.8700
USDJPY,20031008,00:00:00,109.8800,109.3600,110.0300,109.5100
USDJPY,20031009,00:00:00,109.5200,108.8600,109.5800,109.0600
USDJPY,20031010,00:00:00,109.0700,108.2700,109.2900,108.6000
USDJPY,20031013,00:00:00,108.4500,108.2800,109.0100,108.8900
USDJPY,20031014,00:00:00,108.8900,108.6500,110.2300,108.8200
USDJPY,20031015,00:00:00,108.8200,108.7100,109.7900,109.6100
USDJPY,20031016,00:00:00,109.6000,109.1900,110.2900,109.8500
USDJPY,20031017,00:00:00,109.8300,109.2600,110.0100,109.3700
USDJPY,20031020,00:00:00,108.8300,108.7800,110.5600,110.3600
USDJPY,20031021,00:00:00,110.3700,109.4000,110.3700,109.5200
USDJPY,20031022,00:00:00,109.5200,108.8400,109.6700,108.9200
USDJPY,20031023,00:00:00,108.9300,108.8600,109.8300,109.4700
USDJPY,20031024,00:00:00,109.5000,109.0200,109.9700,109.3100
USDJPY,20031027,00:00:00,108.9800,108.2800,109.0400,108.4400
USDJPY,20031028,00:00:00,108.4200,108.1700,108.6100,108.2200
USDJPY,20031029,00:00:00,108.2100,107.8400,108.3600,108.1700
USDJPY,20031030,00:00:00,108.1800,107.9700,108.8400,108.7600
USDJPY,20031031,00:00:00,108.7600,108.6100,110.2000,109.9200
USDJPY,20031103,00:00:00,109.7200,109.6900,111.4700,110.8900
USDJPY,20031104,00:00:00,110.8800,109.3700,110.9000,109.6100
USDJPY,20031105,00:00:00,109.6300,109.4700,110.0300,109.8100
USDJPY,20031106,00:00:00,109.8200,109.8100,110.2600,110.1500
USDJPY,20031107,00:00:00,110.1600,109.0300,110.3700,109.2800
